"Date","Price","Open","High","Low","Vol.","Change %"
"04/27/2022","84,847.0","84,435.0","85,670.0","82,787.0","3.04M","-1.25%"
"04/26/2022","85,918.0","82,540.0","86,494.0","79,904.0","6.52M","0.87%"
"04/25/2022","85,176.0","90,695.0","91,354.0","85,176.0","5.53M","-6.93%"
"04/22/2022","91,519.0","92,672.0","93,826.0","87,318.0","6.85M","-0.80%"
"04/21/2022","92,261.0","91,602.0","95,473.0","91,602.0","4.88M","0.00%"
"04/20/2022","92,261.0","92,261.0","93,084.0","90,284.0","3.95M","0.00%"
"04/19/2022","92,261.0","95,967.0","96,379.0","92,261.0","5.68M","-3.03%"
"04/18/2022","95,144.0","94,732.0","97,697.0","93,908.0","4.03M","0.43%"
"04/15/2022","94,732.0","94,814.0","97,121.0","93,908.0","3.75M","-1.37%"
"04/14/2022","96,050.0","94,897.0","97,944.0","94,897.0","4.24M","1.30%"
"04/13/2022","94,814.0","90,613.0","94,814.0","90,448.0","3.99M","4.83%"
"04/12/2022","90,448.0","89,789.0","91,849.0","87,812.0","3.79M","1.20%"
"04/08/2022","89,377.0","93,331.0","93,826.0","89,377.0","4.88M","-4.24%"
"04/07/2022","93,331.0","93,661.0","96,297.0","92,343.0","4.70M","0.27%"
"04/06/2022","93,084.0","89,295.0","93,908.0","89,295.0","5.01M","3.67%"
"04/05/2022","89,789.0","89,872.0","91,931.0","89,789.0","2.24M","-0.27%"
"04/04/2022","90,036.0","93,496.0","93,496.0","90,036.0","3.23M","-1.53%"
"04/01/2022","91,437.0","88,059.0","91,437.0","87,400.0","5.18M","3.74%"
"03/31/2022","88,142.0","86,906.0","91,107.0","86,165.0","4.17M","0.94%"
"03/30/2022","87,318.0","87,153.0","88,389.0","86,082.0","3.40M","1.05%"
"03/29/2022","86,412.0","81,222.0","86,412.0","81,222.0","9.87M","6.93%"
"03/28/2022","80,810.0","78,669.0","81,305.0","78,421.0","4.20M","2.51%"
"03/25/2022","78,833.0","79,163.0","79,492.0","78,751.0","1.47M","-0.31%"
"03/24/2022","79,080.0","79,080.0","80,069.0","78,504.0","2.19M","-0.52%"
"03/23/2022","79,492.0","79,492.0","80,316.0","79,080.0","2.37M","0.10%"
"03/22/2022","79,410.0","79,080.0","79,904.0","78,586.0","2.50M","1.15%"
"03/21/2022","78,504.0","78,421.0","79,080.0","78,257.0","1.87M","0.21%"
"03/18/2022","78,339.0","76,609.0","79,575.0","76,609.0","3.38M","3.37%"
"03/17/2022","75,785.0","75,621.0","76,362.0","75,374.0","1.42M","0.44%"
"03/16/2022","75,456.0","75,044.0","76,033.0","74,550.0","1.37M","0.66%"
"03/15/2022","74,962.0","75,621.0","75,621.0","73,973.0","2.25M","-0.87%"
"03/14/2022","75,621.0","76,609.0","76,609.0","74,550.0","2.33M","-1.50%"
"03/11/2022","76,774.0","77,845.0","77,927.0","76,362.0","1.37M","-1.48%"
"03/10/2022","77,927.0","79,328.0","79,328.0","77,927.0","934.44K","-0.94%"
"03/09/2022","78,669.0","77,927.0","79,492.0","77,927.0","2.64M","0.74%"
"03/08/2022","78,092.0","77,268.0","78,586.0","76,280.0","2.67M","1.07%"
"03/07/2022","77,268.0","76,692.0","77,351.0","75,950.0","2.04M","0.32%"
"03/04/2022","77,021.0","76,856.0","77,268.0","76,609.0","1.61M","0.11%"
"03/03/2022","76,939.0","76,774.0","77,433.0","76,774.0","1.15M","0.32%"
"03/02/2022","76,692.0","76,609.0","76,939.0","76,362.0","1.31M","-0.32%"
"03/01/2022","76,939.0","77,433.0","77,433.0","76,197.0","1.32M","0.11%"
"02/28/2022","76,856.0","76,033.0","77,021.0","76,033.0","1.81M","1.08%"
"02/25/2022","76,033.0","76,115.0","76,939.0","75,868.0","1.27M","0.33%"
"02/24/2022","75,785.0","76,609.0","77,021.0","74,138.0","1.62M","-1.08%"
"02/23/2022","76,609.0","76,280.0","77,351.0","76,280.0","1.17M","0.11%"
"02/22/2022","76,527.0","76,609.0","76,856.0","75,785.0","1.39M","-0.64%"
"02/21/2022","77,021.0","75,950.0","77,433.0","75,785.0","1.66M","1.41%"
"02/18/2022","75,950.0","76,033.0","76,197.0","75,538.0","742.56K","-0.65%"
"02/17/2022","76,444.0","75,703.0","76,444.0","74,962.0","1.02M","1.64%"
"02/16/2022","75,209.0","75,538.0","76,197.0","75,209.0","737.04K","0.22%"
"02/15/2022","75,044.0","74,962.0","75,538.0","74,550.0","786.48K","0.11%"
"02/14/2022","74,962.0","74,962.0","75,456.0","74,467.0","928.92K","-0.65%"
"02/11/2022","75,456.0","75,621.0","76,115.0","75,291.0","769.92K","-0.43%"
"02/10/2022","75,785.0","75,291.0","75,785.0","74,303.0","1.17M","1.43%"
"02/09/2022","74,715.0","75,538.0","75,538.0","74,632.0","1.37M","0.11%"
"02/08/2022","74,632.0","73,726.0","75,621.0","73,726.0","1.01M","1.23%"
"02/07/2022","73,726.0","74,138.0","74,220.0","73,314.0","622.08K","0.00%"
"01/28/2022","73,726.0","70,843.0","73,726.0","70,761.0","1.86M","4.19%"
"01/27/2022","70,761.0","70,843.0","71,420.0","70,349.0","863.52K","-0.12%"
"01/26/2022","70,843.0","71,667.0","71,667.0","70,431.0","1.10M","-0.58%"
"01/25/2022","71,255.0","70,184.0","72,079.0","69,195.0","1.43M","1.41%"
"01/24/2022","70,266.0","72,655.0","72,902.0","70,019.0","2.43M","-3.29%"
"01/21/2022","72,655.0","73,314.0","73,973.0","72,655.0","1.01M","-0.68%"
"01/20/2022","73,149.0","72,820.0","74,962.0","72,738.0","1.60M","0.57%"
"01/19/2022","72,738.0","72,573.0","73,479.0","72,490.0","893.88K","0.23%"
"01/18/2022","72,573.0","72,738.0","73,808.0","72,490.0","1.45M","-1.01%"
"01/17/2022","73,314.0","74,550.0","75,209.0","73,314.0","1.88M","-2.52%"
"01/14/2022","75,209.0","75,538.0","75,868.0","74,879.0","824.04K","-0.87%"
"01/13/2022","75,868.0","74,879.0","76,362.0","73,973.0","2.17M","2.79%"
"01/12/2022","73,808.0","73,397.0","74,632.0","72,902.0","2.09M","0.11%"
"01/11/2022","73,726.0","75,785.0","75,950.0","73,397.0","3.01M","-2.72%"
"01/10/2022","75,785.0","76,774.0","77,021.0","75,703.0","2.26M","-1.50%"
"01/07/2022","76,939.0","76,692.0","77,186.0","76,692.0","1.22M","-0.11%"
"01/06/2022","77,021.0","77,103.0","77,433.0","77,021.0","1.43M","-0.11%"
"01/05/2022","77,103.0","77,186.0","77,598.0","77,021.0","1.43M","0.11%"
"01/04/2022","77,021.0","76,939.0","77,598.0","76,856.0","2.32M","0.54%"
"12/31/2021","76,609.0","77,268.0","77,762.0","76,609.0","1.93M","-0.64%"
"12/30/2021","77,103.0","77,186.0","77,680.0","77,021.0","972.96K","0.00%"
"12/29/2021","77,103.0","78,092.0","78,092.0","77,103.0","1.09M","-0.95%"
"12/28/2021","77,845.0","77,845.0","78,174.0","77,515.0","680.76K","0.00%"
"12/27/2021","77,845.0","77,598.0","78,257.0","76,856.0","952.44K","0.75%"
"12/24/2021","77,268.0","77,021.0","77,845.0","76,444.0","1.42M","0.64%"
"12/23/2021","76,774.0","78,257.0","78,257.0","76,609.0","2.32M","-1.90%"
"12/22/2021","78,257.0","78,257.0","78,586.0","77,927.0","2.00M","-0.21%"
"12/21/2021","78,421.0","78,833.0","78,998.0","78,339.0","1.33M","-0.63%"
"12/20/2021","78,916.0","79,492.0","79,492.0","78,669.0","1.22M","-0.62%"
"12/17/2021","79,410.0","78,751.0","79,904.0","78,669.0","1.38M","0.94%"
"12/16/2021","78,669.0","80,316.0","80,316.0","78,669.0","1.49M","-0.42%"
"12/15/2021","78,998.0","78,833.0","79,328.0","78,751.0","970.08K","0.21%"
"12/14/2021","78,833.0","79,080.0","79,410.0","78,586.0","1.37M","-0.31%"
"12/13/2021","79,080.0","79,492.0","79,492.0","78,751.0","1.08M","0.21%"
"12/10/2021","78,916.0","79,410.0","79,904.0","78,586.0","1.39M","-1.24%"
"12/09/2021","79,904.0","78,339.0","79,904.0","78,339.0","1.19M","1.46%"
"12/08/2021","78,751.0","79,492.0","79,492.0","78,257.0","1.28M","-0.42%"
"12/07/2021","79,080.0","78,257.0","79,080.0","77,845.0","1.74M","1.59%"
"12/06/2021","77,845.0","78,669.0","79,492.0","77,598.0","2.87M","-1.05%"
"12/03/2021","78,669.0","80,563.0","80,563.0","78,669.0","2.41M","-1.75%"
"12/02/2021","80,069.0","80,398.0","80,975.0","80,069.0","1.14M","-1.02%"
"12/01/2021","80,893.0","80,316.0","81,222.0","79,657.0","1.51M","1.13%"
"11/30/2021","79,987.0","80,810.0","81,140.0","79,904.0","3.08M","-1.02%"
"11/29/2021","80,810.0","80,316.0","81,469.0","80,316.0","2.39M","-0.81%"
"11/26/2021","81,469.0","82,458.0","83,034.0","81,387.0","2.40M","-1.10%"
"11/25/2021","82,375.0","81,140.0","83,858.0","80,975.0","6.58M","2.14%"
"11/24/2021","80,646.0","79,657.0","81,057.0","79,410.0","2.93M","1.35%"
"11/23/2021","79,575.0","78,257.0","79,575.0","78,174.0","1.38M","1.68%"
"11/22/2021","78,257.0","78,669.0","79,080.0","78,257.0","2.00M","-0.31%"
"11/19/2021","78,504.0","80,316.0","80,563.0","78,339.0","2.98M","-1.24%"
"11/18/2021","79,492.0","80,975.0","81,305.0","79,492.0","2.41M","-1.83%"
"11/17/2021","80,975.0","80,975.0","81,057.0","80,728.0","1.42M","0.00%"
"11/16/2021","80,975.0","80,151.0","81,964.0","79,739.0","4.21M","1.03%"
"11/15/2021","80,151.0","81,140.0","81,140.0","80,151.0","2.29M","-0.71%"
"11/12/2021","80,728.0","79,245.0","80,893.0","78,998.0","2.69M","2.08%"
"11/11/2021","79,080.0","79,904.0","80,728.0","78,916.0","2.55M","-1.03%"
"11/10/2021","79,904.0","79,410.0","79,904.0","78,998.0","1.91M","0.62%"
"11/09/2021","79,410.0","80,316.0","80,398.0","79,080.0","2.22M","-1.03%"
"11/08/2021","80,234.0","80,398.0","81,140.0","80,151.0","2.03M","-0.20%"
"11/05/2021","80,398.0","79,245.0","80,563.0","79,080.0","2.60M","1.67%"
"11/04/2021","79,080.0","79,163.0","79,739.0","78,833.0","2.11M","-0.10%"
"11/03/2021","79,163.0","79,245.0","79,657.0","78,421.0","3.22M","0.00%"
"11/02/2021","79,163.0","78,669.0","79,904.0","78,669.0","2.53M","0.31%"
"11/01/2021","78,916.0","80,234.0","80,234.0","78,751.0","3.43M","-1.14%"
"10/29/2021","79,822.0","80,728.0","80,728.0","79,822.0","2.86M","-1.12%"
"10/28/2021","80,728.0","80,893.0","81,057.0","80,069.0","1.97M","-0.20%"
"10/27/2021","80,893.0","79,739.0","80,893.0","79,492.0","2.79M","1.34%"
"10/26/2021","79,822.0","78,257.0","79,822.0","77,680.0","2.23M","2.11%"
"10/25/2021","78,174.0","79,245.0","79,245.0","78,174.0","3.53M","-1.35%"
"10/22/2021","79,245.0","79,904.0","80,234.0","79,163.0","2.43M","-0.52%"
"10/21/2021","79,657.0","81,057.0","81,140.0","79,657.0","2.74M","-0.92%"
"10/20/2021","80,398.0","81,305.0","81,964.0","79,575.0","2.70M","-1.01%"
"10/19/2021","81,222.0","81,552.0","81,964.0","81,222.0","1.84M","-0.40%"
"10/18/2021","81,552.0","81,552.0","82,375.0","81,222.0","2.72M","0.10%"
"10/15/2021","81,469.0","81,881.0","82,458.0","81,057.0","2.04M","0.10%"
"10/14/2021","81,387.0","81,881.0","82,375.0","81,057.0","2.19M","-0.60%"
"10/13/2021","81,881.0","81,552.0","83,611.0","81,140.0","3.88M","0.40%"
"10/12/2021","81,552.0","81,716.0","81,716.0","81,140.0","1.35M","-0.20%"
"10/11/2021","81,716.0","81,552.0","81,799.0","80,975.0","2.75M","0.30%"
"10/08/2021","81,469.0","78,257.0","81,964.0","77,762.0","9.97M","4.88%"
"10/07/2021","77,680.0","78,174.0","78,257.0","77,515.0","1.80M","-0.11%"
"10/06/2021","77,762.0","77,845.0","78,010.0","77,186.0","1.89M","0.00%"
"10/05/2021","77,762.0","78,257.0","79,080.0","77,762.0","1.67M","-0.21%"
"10/04/2021","77,927.0","76,609.0","78,421.0","76,115.0","2.73M","1.83%"
"10/01/2021","76,527.0","76,527.0","76,692.0","76,197.0","1.27M","-0.11%"
"09/30/2021","76,609.0","77,021.0","77,351.0","76,609.0","1.20M","-0.21%"
"09/29/2021","76,774.0","76,609.0","76,939.0","76,033.0","1.41M","0.22%"
"09/28/2021","76,609.0","75,538.0","76,609.0","75,374.0","1.67M","0.98%"
"09/27/2021","75,868.0","76,527.0","77,021.0","75,868.0","1.86M","-0.65%"
"09/24/2021","76,362.0","76,774.0","76,774.0","76,362.0","1.74M","-0.43%"
"09/23/2021","76,692.0","76,774.0","77,268.0","76,609.0","1.67M","-0.11%"
"09/22/2021","76,774.0","76,774.0","76,939.0","76,362.0","2.43M","-0.32%"
"09/21/2021","77,021.0","76,939.0","77,433.0","76,197.0","3.24M","-0.95%"
"09/20/2021","77,762.0","79,080.0","79,245.0","77,515.0","3.03M","-1.36%"
"09/17/2021","78,833.0","78,669.0","79,904.0","78,586.0","3.99M","1.05%"
"09/16/2021","78,010.0","77,762.0","78,257.0","77,598.0","2.31M","0.64%"
"09/15/2021","77,515.0","77,268.0","77,762.0","76,856.0","2.03M","0.32%"
"09/14/2021","77,268.0","76,856.0","78,010.0","76,609.0","3.03M","0.86%"
"09/13/2021","76,609.0","77,103.0","77,433.0","76,527.0","1.92M","-0.53%"
"09/10/2021","77,021.0","76,939.0","77,762.0","76,939.0","1.73M","0.32%"
"09/09/2021","76,774.0","76,692.0","77,351.0","76,444.0","1.67M","0.11%"
"09/08/2021","76,692.0","77,021.0","77,598.0","76,444.0","1.74M","-0.43%"
"09/07/2021","77,021.0","78,504.0","78,504.0","77,021.0","2.75M","-1.47%"
"09/06/2021","78,174.0","76,115.0","78,174.0","76,033.0","3.75M","2.71%"
"09/01/2021","76,115.0","75,868.0","76,609.0","75,868.0","1.62M","0.00%"
"08/31/2021","76,115.0","76,033.0","76,774.0","75,785.0","2.34M","0.22%"
"08/30/2021","75,950.0","76,609.0","76,609.0","75,868.0","1.79M","0.22%"
"08/27/2021","75,785.0","74,962.0","75,785.0","74,632.0","2.28M","0.66%"
"08/26/2021","75,291.0","75,785.0","76,527.0","75,126.0","2.11M","-0.54%"
"08/25/2021","75,703.0","76,115.0","76,115.0","74,962.0","1.61M","0.00%"
"08/24/2021","75,703.0","75,374.0","75,785.0","74,056.0","3.70M","0.99%"
"08/23/2021","74,962.0","76,197.0","76,197.0","74,962.0","4.12M","-1.94%"
"08/20/2021","76,444.0","77,845.0","78,010.0","75,044.0","5.22M","-1.80%"
"08/19/2021","77,845.0","78,257.0","78,257.0","77,268.0","3.27M","0.53%"
"08/18/2021","77,433.0","77,268.0","78,174.0","77,268.0","2.34M","0.21%"
"08/17/2021","77,268.0","77,515.0","77,927.0","77,021.0","3.36M","-0.85%"
"08/16/2021","77,927.0","78,257.0","78,421.0","77,762.0","2.29M","0.64%"
"08/13/2021","77,433.0","75,884.0","77,433.0","75,803.0","4.34M","1.28%"
"08/12/2021","76,455.0","78,085.0","78,248.0","76,129.0","10.08M","-2.39%"
"08/11/2021","78,330.0","79,634.0","79,715.0","78,330.0","5.86M","-1.74%"
"08/10/2021","79,715.0","80,123.0","80,204.0","79,552.0","3.22M","0.31%"
"08/09/2021","79,471.0","79,063.0","79,634.0","78,167.0","3.52M","0.93%"
"08/06/2021","78,737.0","78,900.0","79,226.0","78,085.0","4.10M","0.00%"
"08/05/2021","78,737.0","77,596.0","79,063.0","77,351.0","2.98M","1.05%"
"08/04/2021","77,922.0","78,167.0","78,411.0","77,351.0","3.38M","-0.21%"
"08/03/2021","78,085.0","78,085.0","78,248.0","77,188.0","4.33M","0.21%"
"08/02/2021","77,922.0","76,618.0","78,737.0","76,618.0","5.13M","1.70%"
"07/30/2021","76,618.0","76,210.0","77,270.0","75,640.0","5.43M","0.64%"
"07/29/2021","76,129.0","74,988.0","76,536.0","74,743.0","4.46M","1.52%"
"07/28/2021","74,988.0","75,640.0","76,373.0","74,743.0","4.02M","-1.29%"
"07/27/2021","75,966.0","76,944.0","77,351.0","75,395.0","6.01M","-0.53%"
"07/26/2021","76,373.0","73,602.0","76,536.0","73,521.0","6.93M","3.54%"
"07/23/2021","73,765.0","72,868.0","75,721.0","72,298.0","8.11M","1.23%"
"07/22/2021","72,868.0","70,260.0","73,032.0","70,260.0","5.33M","3.23%"
"07/21/2021","70,586.0","70,749.0","71,646.0","70,179.0","4.04M","-0.23%"
"07/20/2021","70,749.0","69,119.0","70,749.0","68,386.0","3.06M","2.48%"
"07/19/2021","69,038.0","69,445.0","70,423.0","68,875.0","3.95M","-2.42%"
"07/16/2021","70,749.0","70,016.0","71,727.0","69,690.0","2.74M","1.64%"
"07/15/2021","69,608.0","69,038.0","70,586.0","69,038.0","3.26M","0.23%"
"07/14/2021","69,445.0","71,401.0","71,401.0","69,038.0","2.92M","-2.07%"
"07/13/2021","70,912.0","70,831.0","71,157.0","69,282.0","2.65M","1.04%"
"07/12/2021","70,179.0","72,379.0","73,113.0","68,141.0","8.12M","-4.01%"
"07/09/2021","73,113.0","73,032.0","74,988.0","72,379.0","3.54M","-0.11%"
"07/08/2021","73,195.0","73,684.0","73,765.0","72,542.0","2.85M","-0.77%"
"07/07/2021","73,765.0","70,912.0","74,173.0","69,282.0","5.89M","4.02%"
"07/06/2021","70,912.0","75,395.0","75,803.0","70,912.0","3.17M","-6.15%"
"07/05/2021","75,558.0","77,433.0","77,433.0","74,173.0","3.52M","0.87%"
"07/02/2021","74,906.0","72,787.0","75,395.0","72,461.0","4.65M","3.37%"
"07/01/2021","72,461.0","71,809.0","72,461.0","71,727.0","2.04M","1.02%"
"06/30/2021","71,727.0","72,542.0","72,624.0","71,727.0","1.98M","-0.68%"
"06/29/2021","72,216.0","70,586.0","72,542.0","70,342.0","5.88M","3.38%"
"06/28/2021","69,853.0","70,179.0","70,179.0","69,608.0","2.23M","0.59%"
"06/25/2021","69,445.0","69,038.0","69,608.0","68,630.0","1.80M","0.59%"
"06/24/2021","69,038.0","68,712.0","69,201.0","68,386.0","1.99M","-0.24%"
"06/23/2021","69,201.0","69,527.0","69,771.0","68,549.0","1.92M","-0.58%"
"06/22/2021","69,608.0","70,179.0","70,586.0","69,608.0","2.11M","-0.23%"
"06/21/2021","69,771.0","68,141.0","70,342.0","67,815.0","4.65M","2.15%"
"06/18/2021","68,304.0","67,733.0","68,630.0","67,407.0","2.02M","1.45%"
"06/17/2021","67,326.0","66,918.0","67,733.0","66,918.0","2.68M","-0.60%"
"06/16/2021","67,733.0","67,815.0","68,956.0","67,407.0","2.95M","-0.12%"
"06/15/2021","67,815.0","68,304.0","68,875.0","67,815.0","2.13M","-0.72%"
"06/14/2021","68,304.0","68,059.0","68,956.0","67,652.0","3.06M","0.36%"
"06/11/2021","68,059.0","66,429.0","68,386.0","66,266.0","2.83M","1.95%"
"06/10/2021","66,755.0","66,592.0","67,244.0","66,022.0","2.66M","0.24%"
"06/09/2021","66,592.0","65,696.0","66,918.0","64,392.0","4.29M","1.11%"
"06/08/2021","65,859.0","66,837.0","67,652.0","65,696.0","4.18M","-2.30%"
"06/07/2021","67,407.0","68,956.0","69,038.0","66,022.0","4.45M","-2.36%"
"06/04/2021","69,038.0","69,282.0","69,364.0","68,304.0","4.58M","-0.59%"
"06/03/2021","69,445.0","69,282.0","69,608.0","68,712.0","3.83M","-0.35%"
"06/02/2021","69,690.0","70,994.0","71,320.0","69,282.0","3.66M","-1.84%"
"06/01/2021","70,994.0","71,646.0","72,135.0","70,912.0","4.19M","3.23%"
"05/31/2021","68,772.0","67,086.0","68,842.0","66,524.0","4.47M","3.27%"
"05/28/2021","66,594.0","66,032.0","66,735.0","65,822.0","2.59M","1.07%"
"05/27/2021","65,892.0","66,946.0","67,016.0","65,681.0","2.41M","-1.57%"
"05/26/2021","66,946.0","66,173.0","67,086.0","65,822.0","2.75M","1.60%"
